bgg_id,mechanic
325635,"Hand Management, Action Points, Point to Point Movement, Variable Player Powers, Area Movement, Take That, Line of Sight, Card Play Conflict Resolution"
325678,"Hand Management, Cooperative Game, Deduction, Memory, Communication Limits"
325679,"Hand Management, Cooperative Game, Deduction, Memory, Communication Limits"
325681,"Hand Management, Cooperative Game, Deduction, Memory, Communication Limits"
325698,"Tile Placement, Grid Movement, Area Movement, Contracts"
325704,"Cooperative Game, Deduction, Elapsed Real Time Ending"
325828,Push Your Luck
325829,"Dice Rolling, Set Collection, Random Production, Take That, Drafting, TableauBuilding"
325834,"Dice Rolling, Square Grid, Grid Coverage, Card Play Conflict Resolution"
325853,Dice Rolling
326112,"Solo / Solitaire Game, Real-Time"
326269,"Auction/Bidding, Dice Rolling, Hand Management, Market, Variable Player Powers, Area Movement, Pick-up and Deliver, Worker Placement"
326400,"Area Majority / Influence, Auction/Bidding, Tile Placement"
326408,"Alliances, Investment, Events, Simulation"
326485,"Area Majority / Influence, Dice Rolling, Action Points, Variable Player Powers, Area Movement"
326494,"Scenario / Mission / Campaign Game, Cooperative Game, Storytelling"
326624,"Hexagon Grid, Card Play Conflict Resolution, Die Icon Resolution"
326727,"Hand Management, Tile Placement, Stock Holding, Network and Route Building"
326767,"Dice Rolling, Action Points, Simulation, Secret Unit Deployment, Three Dimensional Movement, Line of Sight, Critical Hits and Failures, Interrupts, Zone of Control, Measurement Movement, Order Counters"
326804,"Pattern Recognition, Team-Based Game, Communication Limits, Matching"
326869,"Dice Rolling, Push Your Luck, Catch the Leader, Deck, Bag, and Pool Building"
326908,"Pattern Recognition, Real-Time, Speed Matching, Dexterity"
326983,"Hand Management, Set Collection, Drafting"
326985,"Dice Rolling, Hexagon Grid, Simulation, Chit-Pull System"
327062,"Dice Rolling, Push Your Luck, Die Icon Resolution"
327076,"Scenario / Mission / Campaign Game, Solo / Solitaire Game, Action/Event, Storytelling"
327077,"Scenario / Mission / Campaign Game, Solo / Solitaire Game, Action/Event, Storytelling"
327107,"Cooperative Game, Deduction, Elapsed Real Time Ending"
327242,"Set Collection, Tile Placement, Action Points, Grid Movement, Solo / Solitaire Game, Contracts"
327295,"Auction/Bidding, Tile Placement, Stock Holding, Network and Route Building"
327371,"Hand Management, Take That, Finale Ending, Physical"
327549,Auction/Bidding
327721,"Dice Rolling, Hexagon Grid, Variable Set-up, Grid Movement, Movement Points, Simulation, Secret Unit Deployment, Ratio / Combat Results Table, Zone of Control"
327723,"Dice Rolling, Hexagon Grid, Action Points, Grid Movement, Simulation, Zone of Control"
327778,Cooperative Game
327793,"Push Your Luck, Events, Solo / Solitaire Game, Action/Event"
327797,"Auction/Bidding, Hand Management, Set Collection"
327831,Dice Rolling
327913,"Cooperative Game, Real-Time, Storytelling"
327971,"Tile Placement, Income, Solo / Solitaire Game, End Game Bonuses"
328286,"Hand Management, Tile Placement, Variable Set-up, Area Movement, Cooperative Game, Sudden Death Ending, Action Drafting, Command Cards, Action/Event"
328289,"Dice Rolling, Square Grid, Connections"
328326,"Dice Rolling, Paper-and-Pencil, Solo / Solitaire Game"
328365,"Hand Management, Pattern Building, Drafting"
328479,"Simultaneous Action Selection, Tile Placement, Push Your Luck, Deck, Bag, and Pool Building"
328569,"Alliances, Auction/Bidding, Set Collection, Negotiation, Income, Betting and Bluffing, Matching, Automatic Resource Growth"
328575,"Area Majority / Influence, Hexagon Grid"
328624,Connections
328636,"Set Collection, Drafting"
328871,"Hand Management, Simultaneous Action Selection, Income, Variable Player Powers, Cooperative Game, Follow"
328908,"Variable Player Powers, Scenario / Mission / Campaign Game, Area Movement, Cooperative Game, Deduction"
329002,"Pattern Building, Variable Set-up, Take That, End Game Bonuses, Grid Coverage, Card Play Conflict Resolution"
329082,"Hand Management, Action Points, Take That"
329084,"Trick-taking, Drafting"
329086,"Push Your Luck, Pick-up and Deliver"
329230,"Dice Rolling, Betting and Bluffing"
329434,"Action Points, Bias, Pick-up and Deliver, End Game Bonuses, Drafting, Contracts"
329450,"Hand Management, Betting and Bluffing, Card Play Conflict Resolution"
329465,"Dice Rolling, Hand Management, Variable Player Powers, Take That, Solo / Solitaire Game, End Game Bonuses, Drafting"
329529,"Auction/Bidding, Hand Management, Deduction"
329591,"End Game Bonuses, Worker Placement"
329593,"Set Collection, Tile Placement, Solo / Solitaire Game, End Game Bonuses, Worker Placement"
329613,"Grid Movement, Paper-and-Pencil, Different Dice Movement, Solo / Solitaire Game"
329641,"Dice Rolling, Drafting, Action/Event"
329670,"Hand Management, Action Points, Point to Point Movement, Cooperative Game"
329710,"Simultaneous Action Selection, Physical"
329713,"Cooperative Game, Solo / Solitaire Game, Storytelling"
329714,"Auction/Bidding, Set Collection, Betting and Bluffing"
329839,"Cooperative Game, Communication Limits"
329841,"Hand Management, Set Collection, Network and Route Building, Connections, End Game Bonuses, Drafting"
329845,"Push Your Luck, Deduction, Real-Time"
329873,"Tile Placement, Pattern Building, Melding and Splaying, Solo / Solitaire Game"
329939,"Tile Placement, Pattern Building, Drafting"
329954,"Area Majority / Influence, Tile Placement, Map Addition"
330036,"Area Majority / Influence, Hexagon Grid, Modular Board"
330038,Tile Placement
330084,"Cooperative Game, Real-Time, Storytelling"
330145,"Dice Rolling, Point to Point Movement"
330401,"Deduction, Betting and Bluffing"
330403,"Dice Rolling, Action Points, Cooperative Game"
330538,Dice Rolling
330555,Dice Rolling
330560,"Pattern Building, Layering, Real-Time"
330593,Dice Rolling
330602,"Dice Rolling, Cooperative Game, Deduction"
330608,"Area Majority / Influence, Hand Management, End Game Bonuses, Worker Placement"
330664,"Pattern Building, Paper-and-Pencil"
330665,"Market, Modular Board, Income, Automatic Resource Growth"
330806,"Action Points, Variable Player Powers, Solo / Solitaire Game, End Game Bonuses, Hidden Victory Points, Action/Event"
331050,"Hand Management, Variable Player Powers, Take That"
331056,"Dice Rolling, Set Collection, Push Your Luck, Re-rolling and Locking"
331059,"Deduction, Line Drawing"
331126,"Dice Rolling, Push Your Luck, Race"
331212,"Hand Management, Variable Player Powers, Variable Phase Order, Cooperative Game, Drafting, Deck, Bag, and Pool Building"
331259,"Hand Management, Push Your Luck, Cooperative Game, Storytelling"
331573,Set Collection
331635,"Alliances, Set Collection, Traitor Game, Semi-Cooperative Game"
331647,"Modular Board, Multiple Maps, Solo / Solitaire Game"
331652,"Multiple Maps, Solo / Solitaire Game"
331685,"Dice Rolling, Hand Management, Negotiation, Trading, Scenario / Mission / Campaign Game, Voting, Deduction, Betting and Bluffing, Drafting, Semi-Cooperative Game, Finale Ending"
331787,"Dice Rolling, Tile Placement, Modular Board, Variable Set-up, Variable Player Powers, Cooperative Game, Solo / Solitaire Game, Finale Ending"
331952,"Cooperative Game, Real-Time, Storytelling"
331992,Dice Rolling
332015,"Dice Rolling, Action Points, Variable Player Powers, Grid Movement, Scenario / Mission / Campaign Game, Cooperative Game, Team-Based Game"
332018,"Dice Rolling, Action Points, Variable Player Powers, Grid Movement"
332075,"Dice Rolling, Action Points, Square Grid, Modular Board, Variable Player Powers, Grid Movement, Role Playing, Cooperative Game"
332181,"Cooperative Game, Deduction, Solo / Solitaire Game, Real-Time"
332229,"Cooperative Game, Real-Time, Storytelling"
332230,"Cooperative Game, Real-Time, Storytelling"
332290,"Dice Rolling, Point to Point Movement, Random Production, Variable Set-up, Events, Cooperative Game, Solo / Solitaire Game, Worker Placement, Die Icon Resolution"
332317,"Hand Management, Matching"
332321,"Action Points, Variable Player Powers, Cooperative Game"
332386,"Area Majority / Influence, Dice Rolling, Variable Player Powers, Worker Placement, Drafting"
332420,"Hand Management, Modular Board, Variable Player Powers, Grid Movement, Player Elimination, Simulation, Variable Phase Order, Area Movement, Worker Placement"
332606,"Scenario / Mission / Campaign Game, Cooperative Game, Deduction"
332782,"Scenario / Mission / Campaign Game, Events, Role Playing, Cooperative Game, Deduction, Solo / Solitaire Game, Storytelling"
332800,"Dice Rolling, Action Points, Variable Player Powers, Grid Movement, Take That, Card Play Conflict Resolution"
332944,"Hand Management, Set Collection, Variable Set-up, End Game Bonuses, Advantage Token"
333055,"Set Collection, Drafting"
333144,"Area Majority / Influence, Action Points, Point to Point Movement, Variable Player Powers"
333280,"Trick-taking, Push Your Luck, Ladder Climbing"
333348,"Area Majority / Influence, Hand Management, Variable Player Powers, Grid Movement, Take That, Deck Construction"
333373,"Tug of War, Map Reduction"
333516,"Cooperative Game, Deduction, Real-Time"
333539,"Dice Rolling, Once-Per-Game Abilities, Area Movement, Cooperative Game, Solo / Solitaire Game, Drafting, Deck, Bag, and Pool Building"
333553,"Auction/Bidding, Hand Management, Set Collection, Commodity Speculation, Drafting"
334011,"Tile Placement, Solo / Solitaire Game"
334267,Trick-taking
334307,"Hand Management, Solo / Solitaire Game, Drafting, Card Play Conflict Resolution"
334310,"Dice Rolling, Modular Board, Variable Player Powers, Area Movement, Cooperative Game, Solo / Solitaire Game"
334379,Line Drawing
334543,"Dice Rolling, Dexterity"
334590,"Hand Management, Trick-taking, Predictive Bid, Solo / Solitaire Game"
334644,"Hand Management, Action Points, Sudden Death Ending, Action/Event, Contracts"
335131,"Real-Time, Dexterity"
335271,"Auction/Bidding, Set Collection, Push Your Luck"
335275,"Simultaneous Action Selection, Variable Player Powers"
335467,Trick-taking
335528,"Hand Management, Action Points, Variable Player Powers"
335541,"Hand Management, Push Your Luck, Variable Player Powers, Cooperative Game, Communication Limits, Move Through Deck"
335609,"Auction/Bidding, Push Your Luck"
335678,"Dice Rolling, Set Collection, Network and Route Building, Paper-and-Pencil, Line Drawing"
335869,Tile Placement
336195,"Dice Rolling, Action Points, Square Grid, Modular Board, Paper-and-Pencil, Role Playing, Movement Points, Cooperative Game, Stat Check Resolution, Solo / Solitaire Game"
336382,"Hand Management, Modular Board, Variable Player Powers, Cooperative Game, Team-Based Game, Solo / Solitaire Game"
336552,"Cooperative Game, Deduction, Team-Based Game, Targeted Clues, Communication Limits"
336794,"Dice Rolling, Tile Placement, Events, Real-Time, Track Movement, Relative Movement, Dexterity"
336847,"Area Majority / Influence, Deck, Bag, and Pool Building"
336849,"Area Majority / Influence, Hand Management, Action Points, Area Movement, Drafting, Card Play Conflict Resolution"
336929,"Tile Placement, Enclosure, Network and Route Building, Map Addition, Team-Based Game"
336936,"Dice Rolling, Hand Management, Matching"
337070,"Hand Management, Set Collection, Drafting"
337117,"Dice Rolling, End Game Bonuses"
337195,"Market, Resource to Move, Deck Construction, Drafting"
337262,"Dice Rolling, Variable Player Powers, Player Elimination, Deduction, Betting and Bluffing, Team-Based Game, Hidden Roles"
337269,"Network and Route Building, End Game Bonuses"
337389,"Voting, Deduction, Betting and Bluffing, Team-Based Game, Hidden Roles"
337500,"Dice Rolling, Action Points, Variable Player Powers, Grid Movement"
337503,"Dice Rolling, Hand Management"
337690,"Cooperative Game, Deduction, Solo / Solitaire Game, Elapsed Real Time Ending"
337765,"Area Majority / Influence, Hand Management, Drafting"
337784,"Dice Rolling, Simultaneous Action Selection, Paper-and-Pencil, Solo / Solitaire Game"
337787,"Race, Variable Set-up, Deck Construction, Drafting, Deck, Bag, and Pool Building"
337864,"Scenario / Mission / Campaign Game, Solo / Solitaire Game, Measurement Movement"
337929,Cooperative Game
337932,"Set Collection, Contracts"
337961,"Deck, Bag, and Pool Building"
338476,"Dice Rolling, Variable Player Powers, Worker Placement, Drafting"
338628,"Set Collection, Modular Board, Point to Point Movement, Contracts"
338697,"Dice Rolling, Hexagon Grid, Modular Board, Network and Route Building, Negotiation, Trading, Income, Random Production, Variable Set-up"
338760,"Market, Victory Points as a Resource, Network and Route Building, Pick-up and Deliver, Contracts"
338834,"Scenario / Mission / Campaign Game, Cooperative Game, Deduction, Team-Based Game, Solo / Solitaire Game, Storytelling"
338957,"Area Movement, Chit-Pull System"
339031,"Dice Rolling, Variable Set-up, Variable Player Powers, Scenario / Mission / Campaign Game, Events, Area Movement, Team-Based Game, Multiple Maps"
339214,Push Your Luck
339263,"Dice Rolling, Action Points, Variable Player Powers, Grid Movement, Take That, Card Play Conflict Resolution"
339484,"Set Collection, Pattern Building, Score-and-Reset Game, Solo / Solitaire Game"
339614,"Network and Route Building, Action/Event, Order Counters"
339789,"Pattern Building, Race, Scenario / Mission / Campaign Game, Paper-and-Pencil, Solo / Solitaire Game, Narrative Choice / Paragraph"
339906,"Push Your Luck, Race, Player Elimination, Deck, Bag, and Pool Building"
339958,"Auction/Bidding, Simultaneous Action Selection, Variable Player Powers, Solo / Solitaire Game, Worker Placement, Drafting"
340040,Tile Placement
340041,"Tile Placement, Drafting"
340237,"Dice Rolling, Once-Per-Game Abilities, Action Points, Victory Points as a Resource, Variable Player Powers, Scenario / Mission / Campaign Game, Events, Cooperative Game, Multiple Maps, Solo / Solitaire Game, Re-rolling and Locking, Move Through Deck, Narrative Choice / Paragraph, Finale Ending"
340288,"Scenario / Mission / Campaign Game, Cooperative Game, Solo / Solitaire Game, Storytelling"
340364,"Dice Rolling, Random Production, TableauBuilding"
340455,"Set Collection, Tile Placement, Market, Square Grid, Modular Board, Variable Set-up, Grid Movement, Deduction, Hidden Victory Points"
340466,"Hand Management, Variable Player Powers, Area Movement, Deduction, Team-Based Game, Hidden Roles, Traitor Game"
340677,"Dice Rolling, Set Collection, Random Production, Variable Set-up, Solo / Solitaire Game, Track Movement, Re-rolling and Locking, Contracts"
340790,"Events, Worker Placement, Drafting"
340834,"Simultaneous Action Selection, Action Queue, Bias, Solo / Solitaire Game, Drafting"
